Track_name,Artist,Popularity,Album_name,Album_release_year,Genre,Key
Next To Me,Axel Johansson,54,Next To Me,2018,pop,8
Giant (with Rag'n'Bone Man),Calvin Harris,83,Giant (with Rag'n'Bone Man),2019,pop,1
Happier - Tiësto’s AFTR:HRS Remix,Ed Sheeran,53,Happier (Tiësto’s AFTR:HRS Remix),2018,pop,0
Hum With Me,John De Sohn,55,Hum With Me,2017,pop,10
Without You (feat. Sandro Cavazza),Avicii,81,AVĪCI (01),2017,pop,2
Call On Me - Ryan Riback Remix,Starley,58,Call On Me,2016,pop,0
Sad (feat. Afrojack),Chico Rose,75,Sad (feat. Afrojack),2019,pop,3
Stargazing,Kygo,73,Stargazing - EP,2017,pop,5
Symphony (feat. Zara Larsson),Clean Bandit,73,What Is Love? (Deluxe Edition),2018,pop,0
Stay Young,Mike Perry,57,Stay Young,2017,pop,5
More Than You Know,Axwell /\ Ingrosso,25,More Than You Know,2017,pop,5
Why Boy,Steff da Campo,55,Why Boy,2019,pop,11
The Nights,Avicii,80,The Days / Nights,2014,pop,6
Rich Love (with Seeb),OneRepublic,69,Rich Love,2017,pop,1
Mama,Jonas Blue,74,Blue,2018,pop,11
Feel Good,Felix Jaehn,65,I,2018,pop,4
IDGAF - Hazers Remix,Dua Lipa,50,IDGAF (Remixes),2018,pop,7
Breathe (feat. Ina Wroldsen),Jax Jones,66,Snacks,2019,pop,11
Rockstar,Ilkay Sencan,71,Rockstar,2019,pop,11
Jackie Chan,Tiësto,79,Jackie Chan,2018,pop,3
Moonlight,Gaullin,76,Moonlight,2018,pop,10
All I Wanna Do,Martin Jensen,55,All I Wanna Do,2016,pop,1
Sweet but Psycho,Ava Max,87,Sweet but Psycho,2018,pop,1
Melody - ANGEMI Remix,Lost Frequencies,35,"Melody (Remixes, Pt. 1)",2018,pop,0
High On Life (feat. Bonn),Martin Garrix,77,High On Life (feat. Bonn),2018,pop,6
So Am I,Ava Max,83,So Am I,2019,pop,6
I Know You - Vigiland Remix,Craig David,51,I Know You (Remixes),2018,pop,9
Through To You,Lyente,2,Through To You,2018,pop,2
Burn Out (feat. Dewain Whitmore),Martin Garrix,68,Burn Out (feat. Dewain Whitmore),2018,pop,4
Penny,Dimitri Vangelis & Wyman,50,Penny,2019,pop,2
Wait For Me,Steve Brian,42,Wait For Me,2018,pop,10
bad guy,Billie Eilish,95,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019,pop,7
Daylight (Airbeat One Anthem 2018),Fluex,50,Daylight (Airbeat One Anthem 2018),2018,pop,7
Imagine,Rob Tirea,21,Imagine,2018,pop,7
Apple Juice (feat. Carla Monroe) - MOTi Remix,SLATIN,63,Apple Juice (feat. Carla Monroe) [MOTi Remix],2018,pop,0
Glitch,Martin Garrix,56,Glitch,2018,pop,2
Brand New (Helium),Lvly,2,Brand New (Helium),2018,pop,7
Shades Of Voices (Original Mix),PULLER,2,Shades Of Voices (Original Mix),2017,pop,4
In Time,CAZZETTE,49,Stereo Mono,2018,pop,3
Halfway There (feat. Lena Leon),Tiësto,60,Halfway There (feat. Lena Leon),2019,pop,0
Spirit Of Freedom,Dropgun,45,Spirit Of Freedom,2019,pop,9
Mama Look at Me Now,Galantis,56,Satisfied (feat. MAX) / Mama Look at Me Now,2018,pop,10
Toxic Rain - No Class Remix,Alicia Madison,41,Toxic Rain (No Class Remix),2018,pop,0
The Beat,Mike Williams,70,The Beat,2018,pop,7
Wild Wild Son,Armin van Buuren,57,Wild Wild Son,2018,pop,3
Waiting For Love,Avicii,16,Stories,2015,pop,6
Shelter (Mix Cut) - Yoel Lewis Remix,Dash Berlin,48,Trance Top 1000 (Mini Mix 006) - Armada Music,2018,pop,3
Like I Do,David Guetta,72,Like I Do,2018,pop,0
Skyline,Catiso,2,Mercury,2018,pop,0
Callin' - Extended Mix,Lush & Simon,2,Callin',2018,pop,8
Roads,Vargas & Lagola,66,Roads,2018,pop,2
Jackie Chan,Tiësto,60,Jackie Chan,2018,pop,3
Came Here for Love,Sigala,68,Came Here for Love,2017,pop,6
Kids in Love - Don Diablo Remix,Kygo,50,Kids in Love (Don Diablo Remix),2018,pop,9
Let You Down - Chris Royal Remix,Bombs Away,39,Let You Down (Remixes),2018,pop,0
Mercury,Catiso,1,Mercury,2018,pop,6
Different Place,STVCKS,4,Different Place,2018,pop,10
One Last Time,Ariana Grande,16,My Everything (Deluxe),2014,pop,8
I Feel The Love,Tritonal,58,Painting With Dreams,2016,pop,0
No Brainer,DJ Khaled,77,No Brainer,2018,pop,0
Sun Is Shining,Axwell /\ Ingrosso,71,More Than You Know,2017,pop,2
Breathe,Jax Jones,65,Breathe,2017,pop,11
In the Name of Love,Martin Garrix,80,In the Name of Love,2016,pop,4
Pure Gold,oomiee,1,KEEN: Workout Vol. 1,2017,pop,4
Turning Up,ARASHI,67,Turning Up,2019,pop,1
Winter Hitori feat. ASOBOiSM,Shinn Yamada,28,Winter Hitori feat. ASOBOiSM,2019,pop,7
9と4分の3番線で君を待つ (Run Away) - Japanese Ver.,TOMORROW X TOGETHER,48,MAGIC HOUR,2020,pop,1
Nobody Knows,Hiroomi Tosaka,39,Who Are You?,2020,pop,8
One in a Million -奇跡の夜に-,GENERATIONS from EXILE TRIBE,60,SHONEN CHRONICLE,2019,pop,10
別世界,E-girls,29,別世界,2020,pop,5
Gimme GImme,iamSHUM,21,Gimme GImme,2019,pop,7
御伽の街,DAOKO,40,御伽の街,2020,pop,1
ボイスメモ No. 5,CHANMINA,37,ボイスメモ No. 5,2020,pop,8
Now & Forever (feat. SONPUB & 向井太一),香取慎吾,38,20200101,2020,pop,5
Make A Move - Pt. 2,EMMA WAHLIN,17,Make A Move (Pt. 2),2020,pop,9
光線,Ghost like girlfriend,30,光線,2020,pop,0
ZONE OF GOLD,Ryuji Imaichi,31,ZONE OF GOLD,2020,pop,7
LOVE + PARTY,CREAM,37,LOVE + PARTY,2019,pop,5
WAKE ME UP,THE RAMPAGE from EXILE TRIBE,35,FULLMETAL TRIGGER,2020,pop,2
New Page,INTERSECTION,49,New Page,2020,pop,2
Easy Breezy,chelmico,42,Easy Breezy,2020,pop,2
TOTSUKA feat. サイプレス上野,ASOBOiSM,23,TOTSUKA feat. サイプレス上野,2020,pop,7
taste,FlowBack,34,taste,2019,pop,6
I don’t wanna do,SARM,27,I don’t wanna do,2020,pop,6
A-RA-SHI:Reborn,ARASHI,60,A-RA-SHI : Reborn,2019,pop,9
Light,SIRUP,53,Light,2019,pop,9
Night Ship,Yo-Sea,30,Night Ship,2020,pop,10
Fly me 2,eill,41,SPOTLIGHT,2019,pop,4
Not Enough,Rei Yasuda,29,Asymmetry,2019,pop,5
COLORLESS,Daichi Miura,54,COLORLESS,2019,pop,0
New Shoes - feat.Shun Murakami,phai,21,New Shoes (feat.Shun Murakami),2020,pop,9
MarudeSaturday Night,BABY-T,21,MarudeSaturday Night,2019,pop,0
FUTARI x PARTY,CREAM,40,FUTARI x PARTY,2019,pop,8
SUPERSTAR,真之介,26,SUPERSTAR,2020,pop,0
Be on the Stage,KEITA,26,Be on the Stage,2019,pop,4
space shuttle,空音,36,space shuttle,2019,pop,11
Amazing!,Sakurako Ohara,32,Amazing!,2020,pop,8
TO-KE-TE,HAN-KUN,34,TO-KE-TE,2019,pop,11
JAM fo'freedom (SASUKE Remix),RUN THE FLOOR,21,THE 4CE,2020,pop,10
You're the Reason - English ver.,INTERSECTION,36,You're the Reason (English ver.),2019,pop,2
Made In JPN,DEAN FUJIOKA,36,Shelly,2019,pop,6
See You Later,Chocoholic,42,See You Later,2019,pop,9
Possible,片寄涼太,49,Possible,2020,pop,4
All Over You,Boys Get Hurt,12,All Over You,2019,pop,2
Where Would You Go?,SkyLogic,16,Where Would You Go?,2019,pop,7
Call My Name - Remix,YUTO,27,Call My Name (Remix),2019,pop,8
DAYZ,AAAMYYY,44,DAYZ,2019,pop,5
Simple Things,HarukiD,21,Simple Things,2020,pop,9
SUN DAY - Shinichi Osawa Remix,HIRAIDAI,41,SUN DAY (Shinichi Osawa Remix),2019,pop,4
SPOTLIGHT,eill,44,SPOTLIGHT,2019,pop,8
let me know,blanchehor,39,let me know,2019,pop,6
Y.E.S,KEITA,21,Y.E.S,2019,pop,7
Rich&Famous - feat. Sean Paul,Kumi Koda,35,re(CORD),2019,pop,0
ミズノナカヘ - Car TAX remix,yu-re:meu,16,Unstable Unstoppable,2020,pop,2
EASY LOVE,Gear 2nd,27,EASY LOVE,2019,pop,8
PARADE,Miliyah,37,PARADE,2019,pop,8
Obsession,広瀬大地,30,Obsession,2019,pop,11
Shine,DJ PIGER,35,Shine,2019,pop,8
Upside Down,RYPPHYPE,26,Upside Down,2019,pop,5
B.S.G.S.,sooogood!,30,B.S.G.S.,2019,pop,6
Bitten By You,Monkey Majik,40,Bitten By You,2019,pop,9
For Me,WAPLAN,31,For Me,2019,pop,0
Sway,AATA,27,BLUE MOMENT,2019,pop,5
Nobody,Beverly,31,INFINITY,2019,pop,11
Adios,EVERGLOW,74,HUSH,2019,pop,10
Dumb,BVNDIT,59,BE!,2019,pop,1
THURSDAY,GOT7,63,Call My Name,2019,pop,1
Snapping,CHUNG HA,73,Flourishing,2019,pop,8
WONDERLAND,ATEEZ,72,TREASURE EP.FIN: All To Action,2019,pop,4
DDU-DU DDU-DU,BLACKPINK,68,SQUARE UP,2018,pop,4
Like always,X1,58,QUANTUM LEAP,2019,pop,5
Answer,ATEEZ,72,TREASURE EPILOGUE : Action To Answer,2020,pop,7
피카부 Peek-A-Boo,Red Velvet,70,Perfect Velvet - The 2nd Album,2017,pop,1
DRIP,HINAPIA,59,New Start,2019,pop,2
Jopping,SuperM,75,SuperM - The 1st Mini Album,2019,pop,10
HIP,Mamamoo,81,reality in BLACK,2019,pop,3
BBoom BBoom,MOMOLAND,70,GREAT!,2018,pop,3
Dumb Litty,KARD,65,KARD 2nd Digital Single ‘Dumb Litty’,2019,pop,9
POP/STARS,K/DA,75,POP/STARS,2018,pop,7
MIDDLE OF THE NIGHT,Monsta X,69,MIDDLE OF THE NIGHT,2019,pop,0
Boy With Luv (feat. Halsey),BTS,85,MAP OF THE SOUL : PERSONA,2019,pop,11
Bon Bon Chocolat,EVERGLOW,72,ARRIVAL OF EVERGLOW,2019,pop,6
gogobebe,Mamamoo,72,White Wind,2019,pop,0
IDOL,BTS,75,Love Yourself 結 'Answer',2018,pop,9
MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,65,MIC Drop (feat. Desiigner) [Steve Aoki Remix],2017,pop,10
KILLING ME,iKON,63,NEW KIDS : CONTINUE,2018,pop,9
As If It's Your Last,BLACKPINK,2,As If It's Your Last,2017,pop,8
MIROH,Stray Kids,71,Clé 1 : MIROH,2019,pop,9
Forever Love,YOUNGJAE,48,"O,on",2019,pop,6
BOSS,NCT,68,NCT 2018 EMPATHY,2018,pop,10
Forever Young,BLACKPINK,65,SQUARE UP,2018,pop,4
Egotistic,Mamamoo,70,RED MOON,2018,pop,3
Bomb Bomb,KARD,66,KARD 1st Digital Single ‘Bomb Bomb’,2019,pop,6
DNA,BTS,71,Love Yourself 承 'Her',2017,pop,1
Roller Coaster,CHUNG HA,2,Offset,2018,pop,6
YES or YES,TWICE,7,YES or YES,2018,pop,11
FLASH,X1,69,QUANTUM LEAP,2019,pop,7
HANN (Alone),(G)I-DLE,66,HANN (Alone),2018,pop,6
하드캐리 Hard Carry,GOT7,1,FLIGHT LOG : TURBULENCE,2016,pop,1
ME,CLC,64,ME,2019,pop,11
BAAM,MOMOLAND,66,Fun to The World,2018,pop,5
DDD,EXID,60,Full Moon,2017,pop,11
Starry Night,Mamamoo,67,Yellow Flower,2018,pop,9
Siren,SUNMI,0,WARNING,2018,pop,9
HIT,SEVENTEEN,66,HIT,2019,pop,9
Heroine,SUNMI,62,Heroine,2018,pop,7
Way Back Home,SHAUN,66,Take,2018,pop,10
I’m So Hot,MOMOLAND,61,Show Me,2019,pop,6
Me & You,EXID,61,WE,2019,pop,7
No,CLC,61,No.1,2019,pop,6
PICK ME,PRODUCE 48,58,PRODUCE 48 - NEKKOYA (PICK ME),2018,pop,6
WANT,TAEMIN,63,WANT - The 2nd Mini Album,2019,pop,7
Fever,GFRIEND,67,GFRIEND The 7th Mini Album `FEVER SEASON`,2019,pop,1
Room Shaker,Ailee,57,butterFLY,2019,pop,11
Power Up,Red Velvet,65,Summer Magic - Summer Mini Album,2018,pop,8
LALALAY 날라리,SUNMI,70,LALALAY 날라리,2019,pop,11
8282(Party),twlv,40,8282(Party),2019,pop,1
D.D.D,THE BOYZ,55,DREAMLIKE,2019,pop,3
Not That Type,gugudan,54,Act.5 New Action,2018,pop,7
Humph!,PENTAGON,63,SUM(ME:R),2019,pop,2
Play It Cool,Monsta X,56,Take.2 We Are Here.,2019,pop,0
AH YEAH,WINNER,60,WE,2019,pop,7
SHA LA LA,PENTAGON,56,Genie:us,2019,pop,7
SUNDAY,FANATICS,42,THE SIX,2019,pop,7
BEEP BEEP,RUANN,45,BEEP BEEP,2019,pop,1
The Only (feat. IRENE of Red Velvet),Raiden,54,The Only (feat. IRENE of Red Velvet),2019,pop,11
Break the Distance,ELYAZ,30,Break the Distance,2018,pop,9
I Could Get Used To This,Becky Hill,64,I Could Get Used To This,2019,pop,7
Therapy,Armin van Buuren,52,Therapy,2018,pop,2
Sunshine,David Guetta,54,Nothing but the Beat (Ultimate Edition),2012,pop,1
Giant - Robin Schulz Remix,Calvin Harris,16,Giant (Robin Schulz Remix),2019,pop,1
Somebody,The Chainsmokers,13,Sick Boy,2018,pop,10
Like I Love You,Lost Frequencies,58,Like I Love You,2018,pop,1
Walk Away,Alle Farben,61,Walk Away,2019,pop,6
I Need You,Armin van Buuren,24,I Need You,2017,pop,8
Without You (feat. Sandro Cavazza),Avicii,27,AVĪCI (01),2017,pop,2
Something Just Like This - Alesso Remix,The Chainsmokers,56,Something Just Like This (Remix Pack),2017,pop,2
Don't You Worry Child - Radio Edit,Swedish House Mafia,77,Don't You Worry Child,2012,pop,11
Fine Day,Keanu Silva,2,Fine Day,2018,pop,1
BOOM,Tiësto,70,BOOM,2018,pop,2
Whispers,ELYAZ,9,Whispers,2016,pop,5
Secrets - Radio Edit,Tiësto,65,Secrets (Radio Edit),2015,pop,11
Forever,Martin Garrix,62,Forever,2017,pop,8
Carry Me Home (feat. Jake Reese),KSHMR,64,Carry Me Home (feat. Jake Reese),2018,pop,9
A Sky Full of Stars,Coldplay,78,Ghost Stories,2014,pop,6
Don't Let Me Down - Illenium Remix,The Chainsmokers,64,Don't Let Me Down (Remixes),2016,pop,11
Selfish,Dimitri Vegas & Like Mike,69,Selfish,2019,pop,7
The Days,Avicii,67,The Days / Nights,2014,pop,0
My Way,Calvin Harris,77,My Way,2016,pop,4
I Love You,Axwell /\ Ingrosso,7,I Love You,2017,pop,0
Happy Now,Zedd,80,Happy Now,2018,pop,4
Born To Be Yours,Kygo,75,Born To Be Yours,2018,pop,3
Counting Stars,OneRepublic,80,Native,2013,pop,1
Recognise,Lost Frequencies,36,Recognise,2019,pop,10
Like I Love You,Lost Frequencies,48,Like I Love You,2018,pop,1
Don't Give Up On Me,Armin van Buuren,49,Don't Give Up On Me,2019,pop,0
Bromance - Avicii Remix,Tim Berg,7,10 Years Armada,2013,pop,1
This Is What It Feels Like,Armin van Buuren,65,Intense,2013,pop,8
If I Lose Myself - Alesso vs OneRepublic,OneRepublic,44,If I Lose Myself (Alesso vs OneRepublic),2013,pop,2
Lions in the Wild,Martin Garrix,2,Lions in the Wild,2016,pop,7
Blame,Calvin Harris,75,Motion,2014,pop,0
Lovers on the Sun (feat. Sam Martin),David Guetta,47,Listen (Deluxe),2014,pop,6
Broken Arrows,Avicii,10,Stories,2015,pop,7
Red Lights,Tiësto,69,A Town Called Paradise,2014,pop,10
Now That I've Found You,Martin Garrix,57,Now That I've Found You,2016,pop,5
I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,Avicii,66,I Could Be The One [Avicii vs Nicky Romero],2012,pop,6
Something New,Axwell /\ Ingrosso,4,Something New,2015,pop,11
"Alone, Pt. II",Alan Walker,85,"Alone, Pt. II",2019,pop,3
Family,The Chainsmokers,85,World War Joy,2019,pop,11
All That She Wants,Campsite Dream,50,All That She Wants,2020,pop,1
Push My Luck,The Chainsmokers,66,World War Joy...Push My Luck,2019,pop,2
Some Say - Felix Jaehn Remix,Nea,63,Some Say (Felix Jaehn Remix),2020,pop,6
Here Comes The Sun,Campsite Dream,43,Here Comes The Sun,2019,pop,9
Roses - Imanbek Remix,SAINt JHN,88,Roses (Imanbek Remix),2019,pop,8
Sad,Aivarask,56,Sad,2019,pop,11
Safety (feat. DJ Snake),GASHI,63,Safety (feat. DJ Snake),2019,pop,1
Summer Lover (feat. Devin & Nile Rodgers),Oliver Heldens,61,Summer Lover (feat. Devin & Nile Rodgers),2019,pop,10
We Got Love,Sigala,76,We Got Love,2019,pop,9
Mr Todd Terry,Riton,50,Mr Todd Terry,2019,pop,10
As Far as Feelings Go,Alle Farben,66,As Far as Feelings Go,2019,pop,0
Summer Fade (feat. Anna of the North),Snakehips,64,Summer Fade (feat. Anna of the North),2019,pop,10
Loving Myself (feat. Raphaella),Henri PFR,59,Loving Myself (feat. Raphaella),2019,pop,7
Haloes,Ina Wroldsen,64,Haloes,2019,pop,3
Gotta Let Go,Hypanda,56,Gotta Let Go,2019,pop,9
Narcotic,Younotus,77,Narcotic,2019,pop,10
Do You Mean (feat. Ty Dolla $ign & bülow),The Chainsmokers,17,World War Joy...Do You Mean,2019,pop,11
"My One (feat. Tory Lanez, Kranium & Dappy) (Todd Edwards Remix)",Wiley,38,My One (Todd Edwards Remix),2019,pop,4
Be Someone,CamelPhat,66,Be Someone,2019,pop,10
Do You Miss Me Much - Wookie Remix,Craig David,30,Do You Miss Me Much (Wookie Remix),2019,pop,11
Ghost,Au/Ra,72,Ghost,2019,pop,0
Stand By (feat. Rudimental) [#CWC19],LORYN,58,Stand By (feat. Rudimental) [#CWC19],2019,pop,1
Acid Dreams,MAX,65,Acid Dreams,2019,pop,0
Kills You Slowly,The Chainsmokers,12,World War Joy...Kills You Slowly,2019,pop,1
Don't Worry Bout Me - Alle Farben Remix,Zara Larsson,48,Don't Worry Bout Me (Remixes),2019,pop,5
Let Me Love You,Campsite Dream,41,Let Me Love You,2019,pop,9
Spicy - with Diplo & Charli XCX,Herve Pagez,59,Spicy (with Diplo & Charli XCX),2019,pop,8
Summer Lover (feat. Devin & Nile Rodgers) - Moguai Remix,Oliver Heldens,38,Summer Lover (Moguai Remix) (feat. Devin & Nile Rodgers),2019,pop,1
Mistaken (feat. Alex Aris),Martin Garrix,68,Mistaken (feat. Alex Aris),2019,pop,6
Instagram - Dimitri Vegas & Like Mike VS Trobi Remix,Dimitri Vegas & Like Mike,41,Instagram (The Remixes),2019,pop,1
Do It Again,Steve Aoki,5,Do It Again,2019,pop,9
Can We Pretend (feat. Cash Cash),P!nk,75,Can We Pretend (feat. Cash Cash),2019,pop,1
On My Way,Alan Walker,83,On My Way,2019,pop,1
Body 2 Body,MK,61,Body 2 Body,2019,pop,0
Late Night Feelings - Jax Jones Midnight Snack Remix,Mark Ronson,58,Late Night Feelings (Jax Jones Midnight Snack Remix),2019,pop,5
Shy Guy,Campsite Dream,48,Shy Guy,2019,pop,8
Late Night Feelings (feat. Lykke Li),Mark Ronson,69,Late Night Feelings (feat. Lykke Li),2019,pop,4
No New Friends - Dombresky Remix,Sia,55,No New Friends (Remixes),2019,pop,9
"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",benny blanco,79,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",2019,pop,10
"Heaven Can Wait (feat. Sia, Diplo, and Labrinth)",Sia,62,"LABRINTH, SIA & DIPLO PRESENT... LSD",2019,pop,7
All My Friends (feat. Tinashe & Chance the Rapper),Snakehips,74,All My Friends (feat. Tinashe & Chance the Rapper),2015,pop,0
Dancing With A Stranger (with Normani),Sam Smith,87,Dancing With A Stranger (with Normani),2019,pop,8
Play,K-391,78,Play,2019,pop,6
Say You'll Be There,Campsite Dream,40,Say You'll Be There,2019,pop,2
Diamond Heart,Alan Walker,69,Different World,2018,pop,0
Paris,The Chainsmokers,75,Paris,2017,pop,2
Stole the Show,Kygo,75,Cloud Nine,2016,pop,8
Lose Yourself to Dance,Daft Punk,71,Random Access Memories,2013,pop,10
Say My Name,David Guetta,78,7,2018,pop,10
Hold My Girl - Martin Jensen Remix,George Ezra,54,Hold My Girl (Remixes),2018,pop,10
Final Song,MØ,71,Final Song,2016,pop,1
Slow Down (with Calvin Harris),Normani,55,Normani x Calvin Harris,2018,pop,0
Cheerleader - Felix Jaehn Remix Radio Edit,OMI,76,Me 4 U,2015,pop,4
Born To Be Yours,Kygo,64,Born To Be Yours,2018,pop,3
Changes,Faul & Wad Ad,39,Changes,2013,pop,3
No Diggity,Campsite Dream,55,No Diggity,2016,pop,7
Never Forget You,Zara Larsson,76,So Good,2017,pop,11
One Kiss (with Dua Lipa) - Oliver Heldens Remix,Calvin Harris,66,One Kiss (with Dua Lipa) [Remixes],2018,pop,0
"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,76,Funk Wav Bounces Vol.1,2017,pop,11
Praise You - Purple Disco Machine Remix,Fatboy Slim,62,Praise You (Purple Disco Machine Remix),2018,pop,1
Back & Forth,MK,72,Back & Forth,2018,pop,10
Slide (feat. Frank Ocean & Migos),Calvin Harris,74,Slide (feat. Frank Ocean & Migos),2017,pop,1
Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,Daft Punk,76,Get Lucky (feat. Pharrell Williams & Nile Rodgers) [Radio Edit],2013,pop,6
Giving Up (feat. Jaden Michaels),QUIX,38,Illusions EP,2018,pop,10
17,MK,69,17,2017,pop,0
Lullaby,Sigala,66,Lullaby,2018,pop,5
Who Do You Love,The Chainsmokers,23,Who Do You Love,2019,pop,3
Fire In My Soul,Oliver Heldens,70,Fire In My Soul,2018,pop,6
We Don't Talk,Wiktoria,42,We Don't Talk,2020,pop,6
Love You Better,John De Sohn,67,Love You Better,2019,pop,11
Top of the World - Erlandsson Remix,Vide,46,Top of the World (The Remixes),2020,pop,1
The Rest Will Follow,Ludvigsson,51,The Rest Will Follow,2019,pop,9
So It Goes,Caj Morgan,41,So It Goes,2019,pop,2
Unbelievable,Andrew Roman,47,Unbelievable,2019,pop,5
Photograph,Ljung,45,Photograph,2019,pop,4
Faded,John De Sohn,54,Made For You,2019,pop,4
Only You,Hogland,54,Only You,2019,pop,8
I Don't Know,Ericé,47,I Don't Know,2019,pop,6
Too Close,Ria Mae,66,Too Close,2019,pop,8
Hole in the Roof,AronChupa,61,Hole in the Roof,2019,pop,7
Nobody Else,Wahlstedt,53,Nobody Else,2019,pop,0
Dance Monkey,Skylike,63,Dance Monkey,2019,pop,8
Free,JRL,44,Free,2019,pop,6
My Own Dance,Kesha,62,My Own Dance,2019,pop,2
Bigger Than,Justin Jesso,70,Bigger Than,2019,pop,4
I Got Eyes,John De Sohn,49,I Got Eyes,2019,pop,7
Bleed,Haze & Mellow,44,Bleed,2019,pop,11
Hold on Tight,Sterkøl,50,Hold on Tight,2019,pop,0
Once and for All,Moe Aly,44,Once and for All,2019,pop,10
Fantasy,Laureano,34,Fantasy,2019,pop,11
We Are the Young,Addal,57,We Are the Young,2019,pop,6
No Fear No More,Madeon,60,Good Faith,2019,pop,6
Baianá,Bakermat,76,Baianá,2019,pop,2
Coming Home,TooManyLeftHands,49,Coming Home,2019,pop,5
Boots,Greyson Chance,55,Boots,2019,pop,8
Heading Home,Ludvigsson,49,Heading Home,2019,pop,4
Somebody Out There,Lost Kings,54,Somebody Out There,2019,pop,1
Better Half of Me - R3HAB Remix,Tom Walker,45,Better Half of Me (R3HAB Remix),2019,pop,3
Say It Again,AJ Mitchell,62,Say It Again,2019,pop,1
You & I,TRXD,50,You & I,2019,pop,1
Alive,henrikz,37,Alive,2019,pop,0
Amsterdam,Frans,44,Amsterdam,2019,pop,4
Cross My Heart,Hogland,53,Cross My Heart,2019,pop,3
what happened,jayover,34,what happened,2019,pop,4
Ride It,Regard,94,Ride It,2019,pop,7
Somebody,Erlandsson,48,Somebody,2019,pop,0
Thinkin Bout You,Jonasu,51,Thinkin Bout You,2019,pop,1
Summertime Love,Captain Cuts,55,Summertime Love,2019,pop,6
I Could Get Used To This,Martin Jensen,58,I Could Get Used To This,2019,pop,1
LA & The Parties,Lost Kings,60,LA & The Parties,2019,pop,10
Lovers + Strangers,Starley,37,Lovers + Strangers,2019,pop,1
Too Close,Sterkøl,45,Too Close,2019,pop,10
Fallin',Sick Individuals,52,Fallin',2019,pop,5
Tear Me Down (feat. Philip Rustad),Davai,57,Tear Me Down (feat. Philip Rustad),2019,pop,11
Perspective,AMAANDA,32,Perspective,2019,pop,7
